condition_id,split,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_row_count,finite_value_pass,forward_mean_te_deg,backward_mean_te_deg,signed_mean_gap_deg,absolute_mean_gap_deg,absolute_mean_gap_arcmin,raw_pair_rmse_deg,centered_pair_rmse_deg,centered_pair_correlation,forward_peak_to_peak_deg,backward_peak_to_peak_deg,peak_to_peak_difference_deg,slope_pair_rmse_deg_per_deg,gap_zero_crossing_count,target_derived_best_shift_deg,target_derived_aligned_centered_rmse_deg,harmonic_1_phase_gap_rad,harmonic_3_phase_gap_rad,harmonic_39_phase_gap_rad,harmonic_40_phase_gap_rad,harmonic_78_phase_gap_rad,harmonic_81_phase_gap_rad,offline_gap_proxy_only
speed_200rpm__torque_500Nm__temperature_25degC,train,200.0,500.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm500.0Nm25.0deg.csv,97200,True,-0.046832235922332564,0.00490743135907617,-0.05173966728140873,0.05173966728140873,3.104380036884524,0.05175801949378182,0.0013781913973835921,0.9936222477972816,0.040585431449994755,0.03945439820856748,0.0011310332414272775,0.004745391262314203,0,-0.17578125,0.0011650147028921646,0.01599912552594546,0.09568196556635722,0.6434213486700187,0.955777958514248,1.06628479958714,2.1485113158492863,True
speed_200rpm__torque_500Nm__temperature_30degC,train,200.0,500.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm500.0Nm30.0deg.csv,97200,True,-0.047885823229364965,0.004656617904916268,-0.052542441134281234,0.052542441134281234,3.152546468056874,0.05256274887321813,0.0014609752768563894,0.9928232805061303,0.04103226360396264,0.03908845303134073,0.0019438105726219124,0.004625379534659031,0,0.87890625,0.001287208634285909,0.01727916186852371,0.07737820952589924,0.6588201046824091,0.07040345662772234,1.5266365491440168,2.31692541098128,True
speed_200rpm__torque_500Nm__temperature_35degC,train,200.0,500.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm500.0Nm35.0deg.csv,97200,True,-0.04296288247337039,0.01273256586198326,-0.055695448335353656,0.055695448335353656,3.3417269001212193,0.05571859807790036,0.0016059908127236287,0.9912615881531034,0.04082198446915633,0.039376796174135024,0.001445188295021306,0.004570999013001615,0,0.87890625,0.0014286678713813737,0.011813239762534986,0.08497808517935934,0.8721935309645832,0.03187077807963389,2.1768036665944877,2.700369653131972,True
speed_200rpm__torque_600Nm__temperature_25degC,train,200.0,600.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm600.0Nm25.0deg.csv,97200,True,-0.05042894217123499,0.008796874674291973,-0.05922581684552696,0.05922581684552696,3.5535490107316177,0.05923972315856101,0.0012835181662306397,0.9944415063784995,0.04034933895530112,0.03918596443439059,0.0011633745209105317,0.003593685859398112,0,0.52734375,0.0012397418894349956,0.015737845584564224,0.19513891058945476,0.8408554472610013,1.0525222859758945,0.9465766876332542,2.2552214515855162,True
speed_200rpm__torque_600Nm__temperature_35degC,train,200.0,600.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm600.0Nm35.0deg.csv,97200,True,-0.053092937397809056,0.01031771777794274,-0.0634106551757518,0.0634106551757518,3.8046393105451077,0.0634344449267658,0.0017371279022529104,0.9897618024150671,0.04076445461611042,0.040181107848367696,0.000583346767742722,0.00479012702639097,0,0.703125,0.0014933186018448502,0.010317488275586161,0.1861933326465739,1.0904367022838302,0.0004857140747565845,1.9552100462295865,2.6799965401056323,True
speed_200rpm__torque_700Nm__temperature_25degC,train,200.0,700.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm700.0Nm25.0deg.csv,97201,True,-0.054057188543008214,0.012526219870086409,-0.06658340841309462,0.06658340841309462,3.9950045047856775,0.06660056922977452,0.0015118021778753035,0.9922518264558353,0.040575124040566554,0.040209802441657685,0.00036532159890886873,0.004844664673736266,0,0.703125,0.0013362085187221225,0.015514512633183479,0.24790559301008175,1.014740214627015,1.0267132918058808,0.9327094299761347,2.2153483654863875,True
speed_200rpm__torque_700Nm__temperature_35degC,train,200.0,700.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm700.0Nm35.0deg.csv,97201,True,-0.05524846921311769,0.011892829425167811,-0.0671412986382855,0.0671412986382855,4.0284779182971295,0.06716236729916329,0.0016821410143861187,0.9904927644726059,0.04160783481775771,0.040733504075769714,0.0008743307419879984,0.00503453231505036,0,0.703125,0.0014116907355270895,0.014012995614023051,0.29248397334661114,1.0459659989453964,0.005166178715990002,1.345993565041756,2.524146888681749,True
speed_200rpm__torque_800Nm__temperature_25degC,train,200.0,800.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm800.0Nm25.0deg.csv,97201,True,-0.057769490055455994,0.01608055319584916,-0.07385004325130515,0.07385004325130515,4.431002595078309,0.07386803554844626,0.001630272237044819,0.9910072092706012,0.041873151782110894,0.03981463722881801,0.002058514553292881,0.0052393900850720475,0,0.703125,0.0014470947377571827,0.016016117457337574,0.345353644221271,1.1560468923113734,0.9522249828403091,0.8963439033214391,2.2629810291593473,True
speed_200rpm__torque_800Nm__temperature_30degC,train,200.0,800.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm800.0Nm30.0deg.csv,97200,True,-0.05208488170206607,0.024504434279301997,-0.07658931598136806,0.07658931598136806,4.595358958882084,0.07661301706069057,0.0019055342158618952,0.9876997393178601,0.041484156196828374,0.03986392949598524,0.001620226700843136,0.00607762936617167,0,0.703125,0.0015672683486237025,0.013644406509475692,0.3138964920412386,1.2373559975668844,0.08882030383859038,1.29588247845887,2.647015214446668,True
speed_200rpm__torque_800Nm__temperature_35degC,train,200.0,800.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm800.0Nm35.0deg.csv,97201,True,-0.05905095074474879,0.015925928546319024,-0.0749768792910678,0.0749768792910678,4.498612757464068,0.07499955743580852,0.001844230826059604,0.9885768646852199,0.04234763473588551,0.04128180845703832,0.0010658262788471873,0.005238189295532679,0,0.703125,0.0016313857541301576,0.016535596974647477,0.38495071367184,1.2913409995001237,0.08961068604436491,1.3575606286983466,2.5291751166107472,True
speed_200rpm__torque_900Nm__temperature_35degC,train,200.0,900.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm900.0Nm35.0deg.csv,97200,True,-0.060255624098517764,0.022913062822823377,-0.08316868692134113,0.08316868692134113,4.990121215280468,0.08319303459106962,0.002012590432960823,0.9863888129568054,0.043045749082902554,0.04143287122930116,0.0016128778536013966,0.0056680932274086335,0,0.703125,0.001726146247247038,0.013473295528572498,0.448539216369378,1.4339152384200964,0.24639925648072214,1.375444129684029,2.6539154730387917,True
speed_200rpm__torque_1000Nm__temperature_25degC,train,200.0,1000.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm1000.0Nm25.0deg.csv,97200,True,-0.059665973520882556,0.030585873449434375,-0.09025184697031693,0.09025184697031693,5.415110818219016,0.09026946729196939,0.0017834919743091077,0.9892360407326537,0.04280029523913292,0.041376263298298806,0.0014240319408341112,0.005090329411546102,0,0.703125,0.0015983378997662726,0.01826485938012701,0.43085819303399986,1.333791044485523,0.32806041335089714,0.9185663591810915,2.508749436576749,True
speed_200rpm__torque_1000Nm__temperature_35degC,train,200.0,1000.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm1000.0Nm35.0deg.csv,97200,True,-0.06689968422707493,0.023918425596094414,-0.09081810982316935,0.09081810982316935,5.449086589390161,0.09084092940436177,0.0020360214131956655,0.9860354758448382,0.04335557208359389,0.041570700162436795,0.0017848719211570954,0.005030864334002959,0,0.87890625,0.001776694460387446,0.020722953185995603,0.5229907844926092,1.5864881340650074,0.21141960612168803,1.3502638824952804,2.7222074635764546,True
speed_200rpm__torque_1100Nm__temperature_25degC,train,200.0,1100.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm1100.0Nm25.0deg.csv,97200,True,-0.0625873232821004,0.033609100515262814,-0.0961964237973632,0.0961964237973632,5.771785427841793,0.09621371094627951,0.0018237934785268735,0.9887374552587866,0.042896016551640444,0.041152298181229625,0.0017437183704108183,0.004941542529315276,0,0.52734375,0.001638425158363637,0.02013665535817559,0.5129526698452549,1.5417968397951078,0.05117358548396082,0.8430014390469103,2.2555203912655513,True
speed_200rpm__torque_1100Nm__temperature_30degC,train,200.0,1100.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm1100.0Nm30.0deg.csv,97201,True,-0.06416757859521158,0.03482365683214207,-0.09899123542735365,0.09899123542735365,5.939474125641219,0.09901396006967095,0.0021212254110856595,0.9848630038271885,0.04377651573358333,0.04210346047019661,0.001673055263386715,0.00576531170057244,0,0.87890625,0.001859107568771281,0.020338030506556685,0.5091624948288593,1.5229858250407577,0.32369978151703316,1.1525888574179137,2.7324028094462367,True
speed_200rpm__torque_1200Nm__temperature_25degC,train,200.0,1200.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm1200.0Nm25.0deg.csv,97200,True,-0.06575925447974604,0.03813056873736345,-0.10388982321710949,0.10388982321710949,6.233389393026569,0.10390971293480707,0.002032996338350783,0.986064299939321,0.04281241243627794,0.04187357622034031,0.0009388362159376273,0.00582592195643606,0,0.52734375,0.0018085434697748743,0.022498196219684026,0.5862098361025501,1.680886478713479,0.08554032137601185,0.8425996804617616,2.3941854919298544,True
speed_200rpm__torque_1200Nm__temperature_30degC,train,200.0,1200.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm1200.0Nm30.0deg.csv,97201,True,-0.06734919669418285,0.039093301514107476,-0.10644249820829033,0.10644249820829033,6.38654989249742,0.10646605761801957,0.002239642806693021,0.983130143085942,0.043262827727539505,0.04242055395450516,0.0008422737730343424,0.005774730311572461,0,0.52734375,0.0019269116473539705,0.024615914235840804,0.6229083620722149,1.8037630895953707,0.37443966702890596,1.109294667186572,2.766980363922191,True
speed_200rpm__torque_1200Nm__temperature_35degC,train,200.0,1200.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm1200.0Nm35.0deg.csv,97200,True,-0.07321574565479691,0.032638707316235124,-0.10585445297103203,0.10585445297103203,6.351267178261922,0.10588158290631407,0.00239674465686802,0.9807480603484567,0.044436191635734965,0.0416182332956401,0.0028179583400948643,0.0059021024838801185,0,-3.515625,0.002005042557708808,0.022508133343759708,0.6310835817538205,1.8502848265433502,0.43579724442244144,1.2890079471134497,3.0566926336782587,True
speed_200rpm__torque_1300Nm__temperature_25degC,train,200.0,1300.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm1300.0Nm25.0deg.csv,97200,True,-0.07703773904144409,0.03394571582452078,-0.11098345486596486,0.11098345486596486,6.6590072919578915,0.1110039966337846,0.0021354190894534884,0.984675918583633,0.04332911927129373,0.04286648256465423,0.0004626367066394993,0.005783016521523001,0,0.52734375,0.0018912280658856888,0.0232409009194521,0.6772818028102825,1.867553952675593,0.3578517483512127,0.8143821958326629,2.5176290711085265,True
speed_200rpm__torque_1300Nm__temperature_30degC,train,200.0,1300.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm1300.0Nm30.0deg.csv,97200,True,-0.07111602368438968,0.04270632996596326,-0.11382235365035295,0.11382235365035295,6.8293412190211775,0.11384867357359302,0.002447914206120489,0.9798923817965133,0.04500851219480723,0.04312445184072565,0.0018840603540815834,0.006569567292880817,0,0.87890625,0.0020309408026779278,0.025524230437943305,0.6984119148438142,1.874997782774202,0.5139930620917512,1.0706152367881463,2.878788418546322,True
speed_200rpm__torque_1300Nm__temperature_35degC,train,200.0,1300.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm1300.0Nm35.0deg.csv,97200,True,-0.0784411655968731,0.035131657068425665,-0.11357282266529876,0.11357282266529876,6.814369359917926,0.11360009142850674,0.002488920328514528,0.9792666050431349,0.044459237658914616,0.04334125596774917,0.0011179816911654483,0.0058683086145664975,0,-3.515625,0.0019604204836647845,0.02098141874576086,0.659949996094811,1.9224651034582643,0.6476541244822134,1.2582283960750358,3.136628963283686,True
speed_200rpm__torque_1400Nm__temperature_25degC,train,200.0,1400.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm1400.0Nm25.0deg.csv,97200,True,-0.07625679573515994,0.03925618734957409,-0.11551298308473402,0.11551298308473402,6.930778985084041,0.11553589932364378,0.002301037024713298,0.9822555930026992,0.04474091462454966,0.04243254545857735,0.00230836916597231,0.006941992011679108,0,0.3515625,0.001978837414230798,0.022430270407119916,0.7834372579468776,1.863155376385325,0.554911563639092,0.6457528565465553,2.422295415128063,True
speed_200rpm__torque_1400Nm__temperature_30degC,train,200.0,1400.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm1400.0Nm30.0deg.csv,97200,True,-0.07470801449121178,0.04652001471389304,-0.12122802920510482,0.12122802920510482,7.273681752306289,0.12125449113919567,0.0025330922745798005,0.9784627816150031,0.044510284626039766,0.04275623932293466,0.0017540453031051062,0.006470226763140913,0,5.2734375,0.0020678653092557754,0.02304595820528351,0.7562366327427787,2.033042644653077,0.5839295866330642,1.044293582671585,3.002624192732232,True
speed_200rpm__torque_1400Nm__temperature_35degC,train,200.0,1400.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm1400.0Nm35.0deg.csv,97200,True,-0.07367875447850765,0.046975492639225847,-0.1206542471177335,0.1206542471177335,7.23925482706401,0.12068426175281939,0.0026914099048495742,0.9757445785256502,0.044349544623694157,0.04395290126059802,0.00039664336309613857,0.0067707527034744025,0,5.2734375,0.0021290621992295523,0.026587504696671982,0.7747892703565536,2.079682883153702,0.48734369962319846,1.1709830482973842,3.06830420146578,True
speed_200rpm__torque_1500Nm__temperature_25degC,train,200.0,1500.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm1500.0Nm25.0deg.csv,97200,True,-0.08411411769451141,0.04124858164289836,-0.12536269933740976,0.12536269933740976,7.521761960244586,0.12538483665592773,0.002356030150885706,0.981440519138094,0.045129144896627484,0.04314450492540198,0.001984639971225506,0.006782653768790581,0,5.2734375,0.001983374037643842,0.028052852860889904,0.7583679910046566,1.9169503746931404,0.5456927589584013,0.6922051513593961,2.499360514579311,True
speed_200rpm__torque_1500Nm__temperature_30degC,train,200.0,1500.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm1500.0Nm30.0deg.csv,97200,True,-0.07817163883711613,0.050516855275578684,-0.1286884941126948,0.1286884941126948,7.721309646761688,0.12871680376571315,0.002699454513049287,0.9755631809289808,0.045422900922351676,0.042977019825373886,0.002445881096977791,0.007269233057631253,0,5.2734375,0.002107088095368632,0.031085905111280402,0.7872886399763588,2.1238126594671183,0.531858025860044,0.9938114961570843,2.9208773949813778,True
speed_200rpm__torque_1500Nm__temperature_35degC,train,200.0,1500.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm1500.0Nm35.0deg.csv,97200,True,-0.08501676174015271,0.04298000822401868,-0.1279967699641714,0.1279967699641714,7.679806197850284,0.12802810082280036,0.002832221571862548,0.9734409138252751,0.045126538380473626,0.04476132378183038,0.0003652145986432487,0.007188115125219903,0,5.2734375,0.0021201588591563225,0.02393899874261237,0.8258933102377153,2.249608770413117,0.42489629796978334,1.1340914864746745,3.0037461246647568,True
speed_200rpm__torque_1600Nm__temperature_25degC,train,200.0,1600.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm1600.0Nm25.0deg.csv,97200,True,-0.08778000201431385,0.045132703412859666,-0.1329127054271735,0.1329127054271735,7.974762325630411,0.13293572991222374,0.0024740701940523815,0.9795693236823797,0.04425030342725962,0.04328728899225738,0.0009630144350022407,0.006951455822202996,0,5.2734375,0.002100103520514506,0.027832235155679237,0.7749623592480471,2.1506442041734615,0.6023315136055739,0.6646116778337012,2.147984856804653,True
speed_200rpm__torque_1600Nm__temperature_30degC,train,200.0,1600.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm1600.0Nm30.0deg.csv,97200,True,-0.08230153458893369,0.053883319222048545,-0.13618485381098222,0.13618485381098222,8.171091228658934,0.13621385929764196,0.002810881932631155,0.9735207402946454,0.04510700633621336,0.04352897805009673,0.0015780282861166325,0.007050232051834109,0,5.2734375,0.0020627916270709004,0.02986179838182826,0.9158166901695286,2.303448890859876,0.6239583735363019,0.9826264948407215,2.749867041917155,True
speed_200rpm__torque_1600Nm__temperature_35degC,train,200.0,1600.0,35.0,data/simplified_dataset/Test_35degree/200rpm/200.0rpm1600.0Nm35.0deg.csv,97200,True,-0.0834172208952782,0.054533001204746565,-0.13795022210002478,0.13795022210002478,8.277013326001487,0.13798437582998713,0.003069885298342218,0.9685441144246382,0.04572923474598529,0.045406337416996276,0.0003228973289890122,0.007569108423345648,0,5.2734375,0.002201080054902418,0.025074867270444584,0.9216673398646611,2.3963937235277153,0.6385443489368594,1.1301787908560863,2.986566247505633,True
speed_200rpm__torque_1700Nm__temperature_25degC,train,200.0,1700.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm1700.0Nm25.0deg.csv,97200,True,-0.09183236245991362,0.0484712530929515,-0.14030361555286514,0.14030361555286514,8.418216933171909,0.14032782294887772,0.002606406792002442,0.9774119213710598,0.044963392437912156,0.04354183676959629,0.0014215556683158659,0.0071079013578655885,0,5.2734375,0.002039750797566983,0.03441197299138129,0.8800679468692664,2.19341917709941,0.7376646431412127,0.66911496482784,2.4373016827802454,True
speed_200rpm__torque_1700Nm__temperature_30degC,train,200.0,1700.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm1700.0Nm30.0deg.csv,97200,True,-0.0857875345034699,0.057507003732445924,-0.1432945382359158,0.1432945382359158,8.597672294154949,0.14332488836891571,0.0029493961615561968,0.9710815507287403,0.04589135532955109,0.045464314166237536,0.0004270411633135532,0.007528019846396939,0,5.2734375,0.0021990163815804402,0.034680417554205624,0.8363888535557447,2.276682621707494,0.6476620819585686,0.9330767330918714,2.785146846797732,True
