condition_id,split,direction,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_size_bytes,source_sha256
speed_300rpm__torque_800Nm__temperature_35degC,train,Fw,300.0,800.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm800.0Nm35.0deg.csv,6283103,b514928355cb9f2a429a40a73f7550c69e3c47f5c73b117dcdf2bb1749169177
speed_300rpm__torque_900Nm__temperature_25degC,train,Fw,300.0,900.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm900.0Nm25.0deg.csv,6119822,1bfc1357e6dc26ae40c5a42fea9b917b38a302ac047d270271efea113f186282
speed_300rpm__torque_900Nm__temperature_30degC,train,Fw,300.0,900.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm900.0Nm30.0deg.csv,6121970,c9097d441c878dc376a39d395998e2a1b2272bcf8488311dfee34dd22bdda3dd
speed_300rpm__torque_900Nm__temperature_35degC,train,Fw,300.0,900.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm900.0Nm35.0deg.csv,6285926,1bf719c292233685976cc2de073b12bbdfd8e5eaa0cc60a83a8bc31ee451dc2e
speed_300rpm__torque_1000Nm__temperature_30degC,train,Fw,300.0,1000.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm1000.0Nm30.0deg.csv,6060190,4e9a76b3f15dc7058ca25529f0f5c51057a7dfd74827ef99b2f1cc62429c3af6
speed_300rpm__torque_1000Nm__temperature_35degC,train,Fw,300.0,1000.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm1000.0Nm35.0deg.csv,6217634,a1c2acb2759dc62023f436e56093ea4fcc29331d00f6e2c7bb4ce75098d3fc81
speed_300rpm__torque_1200Nm__temperature_30degC,train,Fw,300.0,1200.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm1200.0Nm30.0deg.csv,6077648,d359cf5a575c01a4be6e89f625221a1d006042b0befbe95f836c9274ba89add7
speed_300rpm__torque_1200Nm__temperature_35degC,train,Fw,300.0,1200.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm1200.0Nm35.0deg.csv,6253331,ae92b620ab5e35d6385ea250705434b78b987d4cfd85717e323444187528a1b1
speed_300rpm__torque_1300Nm__temperature_25degC,train,Fw,300.0,1300.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm1300.0Nm25.0deg.csv,6069389,af3e67125b16790a461961f87a23611e0ab013f7b17c5dfbbffb7326b8f9582f
speed_300rpm__torque_1300Nm__temperature_30degC,train,Fw,300.0,1300.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm1300.0Nm30.0deg.csv,6094801,9b12a84e3e4c112d935e8e6097ab0aca0d6431351fd58a438e58cb80cd0379c4
speed_300rpm__torque_1300Nm__temperature_35degC,train,Fw,300.0,1300.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm1300.0Nm35.0deg.csv,6219253,18fa25dc1700fcb44a064a999f05276efeff3826c948267cf963095fb3afd351
speed_300rpm__torque_1400Nm__temperature_25degC,train,Fw,300.0,1400.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm1400.0Nm25.0deg.csv,6071857,03ce200e3db85883b97bf56dbf325a326cb1dd7ede1e0afda823ec4eeb0c90f9
speed_300rpm__torque_1400Nm__temperature_35degC,train,Fw,300.0,1400.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm1400.0Nm35.0deg.csv,6252258,5a32f05ae5d2dba71d704ac16f0073fe27bc90a18f545732d588b64a58386c5d
speed_300rpm__torque_1500Nm__temperature_25degC,train,Fw,300.0,1500.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm1500.0Nm25.0deg.csv,6141332,a46d32088ad45f6bf65113d5248d0287ede22e40f3ec9e20cf709dc191c92a62
speed_300rpm__torque_1500Nm__temperature_30degC,train,Fw,300.0,1500.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm1500.0Nm30.0deg.csv,6048540,fcd5e163462bdde5511081b28f5d26bbd8ccc4c0ef3c386cc07a05eb113260ca
speed_300rpm__torque_1500Nm__temperature_35degC,train,Fw,300.0,1500.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm1500.0Nm35.0deg.csv,6239509,392fb13af721171d1c186eb0267b6aec0eac225079058f22b53500b5370990ac
speed_300rpm__torque_1600Nm__temperature_25degC,train,Fw,300.0,1600.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm1600.0Nm25.0deg.csv,6096857,d46d8896c1e087649224d467bdb8b799c6cbd65a2c37aac16982b5d4f9fb53cf
speed_300rpm__torque_1600Nm__temperature_30degC,train,Fw,300.0,1600.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm1600.0Nm30.0deg.csv,6072206,fb7b3ced158c8065f4649f262ebd660f285795b559c92930a26513946def6a50
speed_300rpm__torque_1600Nm__temperature_35degC,train,Fw,300.0,1600.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm1600.0Nm35.0deg.csv,6230172,f836f7ca15ae37d0eec75f844ebe43841d72fd63a878a401fc8c5c783e4bb235
speed_300rpm__torque_1700Nm__temperature_25degC,train,Fw,300.0,1700.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm1700.0Nm25.0deg.csv,6088873,556f30a8a7a95bf6e65202e24ef857c347d63f20196a76f8ff77f7cd0594b73c
speed_300rpm__torque_1700Nm__temperature_30degC,train,Fw,300.0,1700.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm1700.0Nm30.0deg.csv,6045227,0ec455b00f3a04a9b47c826b9226508da74b3c957590565964956b8f5e4046b3
speed_300rpm__torque_1700Nm__temperature_35degC,train,Fw,300.0,1700.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm1700.0Nm35.0deg.csv,6208723,4ee07e77785ab13b68b55caa7092cd897b3a1b94258a44c1243155b059afc7f2
speed_300rpm__torque_1800Nm__temperature_25degC,train,Fw,300.0,1800.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm1800.0Nm25.0deg.csv,6068413,68550a032207ee1a03fa540087c378d04ff6171bd5408ce84cc2e946dffa7f68
speed_300rpm__torque_1800Nm__temperature_30degC,train,Fw,300.0,1800.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm1800.0Nm30.0deg.csv,6044496,3613f3115c9320a8696703a673219f81d03844484203c7b52b26535718e541a6
speed_300rpm__torque_1800Nm__temperature_35degC,train,Fw,300.0,1800.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm1800.0Nm35.0deg.csv,6201398,44fcae2ad26d3ed07a08bde23e8027290dcc89f285fc5ca8cd0b7ca6a687dc20
speed_400rpm__torque_0Nm__temperature_25degC,train,Fw,400.0,0.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm0.0Nm25.0deg.csv,4591567,e13e2d7f8138b03de4629f1d24a8834140324f7c04ce97a72bd604c9eca23d53
speed_400rpm__torque_100Nm__temperature_30degC,train,Fw,400.0,100.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm100.0Nm30.0deg.csv,4555050,5517134683c0a667e8d4b67a32caa0cdfab43f4de6f16576d0aa1932e24eec11
speed_400rpm__torque_100Nm__temperature_35degC,train,Fw,400.0,100.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm100.0Nm35.0deg.csv,4688652,7b44fada0af3ebb4c5ce280ee95181b77bc8116064ef1b687ffe640506f46ffb
speed_400rpm__torque_200Nm__temperature_35degC,train,Fw,400.0,200.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm200.0Nm35.0deg.csv,4675526,394a7226d6cf3dc7755f1b745f70c26258917af68617fa589160c056563b2ab1
speed_400rpm__torque_300Nm__temperature_30degC,train,Fw,400.0,300.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm300.0Nm30.0deg.csv,4610033,e3d416527adb49dbc26f20081c47419506d38e011882dbf8afdab1cef2705919
speed_400rpm__torque_300Nm__temperature_35degC,train,Fw,400.0,300.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm300.0Nm35.0deg.csv,4689964,37a57a9287b915053a6e65fbf4243dd02761f64f16b610d7b2b186d30855bf01
speed_400rpm__torque_500Nm__temperature_25degC,train,Fw,400.0,500.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm500.0Nm25.0deg.csv,4589642,0001d3d70b7391567110c4a71ff506918c7577f0fb64db6d4cb9c9bb1e1cb847
speed_400rpm__torque_500Nm__temperature_30degC,train,Fw,400.0,500.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm500.0Nm30.0deg.csv,4639619,c7ae5ccead85f138ed5ecf6dc16862f5760ac9a7e17b6e3f14240260f66e6d6e
speed_400rpm__torque_600Nm__temperature_30degC,train,Fw,400.0,600.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm600.0Nm30.0deg.csv,4624281,944c9176cf537988793362937d58041bd37e42d0258260347770a9093a48896a
speed_400rpm__torque_700Nm__temperature_35degC,train,Fw,400.0,700.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm700.0Nm35.0deg.csv,4695932,5477c042a0d88f621b3058ebc5a263170d94a5fba8e615190cc705b9efac6d32
speed_400rpm__torque_800Nm__temperature_25degC,train,Fw,400.0,800.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm800.0Nm25.0deg.csv,4594953,a0fa45cdfbd4a482e04bea64596dd18d6ada7158175bc293a6b8ddf9799de3e6
speed_400rpm__torque_800Nm__temperature_30degC,train,Fw,400.0,800.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm800.0Nm30.0deg.csv,4573649,1a1035d1b92b6760ce0a2a945593fc96150f113b4fc9ba8a4e427e714f5e368c
speed_400rpm__torque_800Nm__temperature_35degC,train,Fw,400.0,800.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm800.0Nm35.0deg.csv,4675509,1484af2c4b96ac092ca90006eaf54ee2fe43d34417784c16213545300173946e
speed_400rpm__torque_1000Nm__temperature_35degC,train,Fw,400.0,1000.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm1000.0Nm35.0deg.csv,4631382,b2355c26fbda5e93dbe2f072e9a23696d3fc6bb76196a11a17f58c9584b6e673
speed_400rpm__torque_1100Nm__temperature_25degC,train,Fw,400.0,1100.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1100.0Nm25.0deg.csv,4536703,6d906f2a23110f99e84e6986481379a1ee3d54a544cf97ae51deae33d828d992
speed_400rpm__torque_1100Nm__temperature_30degC,train,Fw,400.0,1100.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm1100.0Nm30.0deg.csv,4554608,e931908965b4a119b4729dfdb9aca563c829b33253857b0cd90d3ad8901d55d1
speed_400rpm__torque_1100Nm__temperature_35degC,train,Fw,400.0,1100.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm1100.0Nm35.0deg.csv,4631116,ea00cbf9ef14944029b48bb8eb70748529a77239636e7ddcb4d8143860a23b96
speed_400rpm__torque_1200Nm__temperature_25degC,train,Fw,400.0,1200.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1200.0Nm25.0deg.csv,4587987,5226f4bbfd307ad50794867ad8b7c669d9c45fcd9b0f5904a0df1d0fcae62cf9
speed_400rpm__torque_1200Nm__temperature_30degC,train,Fw,400.0,1200.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm1200.0Nm30.0deg.csv,4567053,b0e31bae5121b2b2836aeb28f48561572f77054818e21d453297e46e25d11d50
speed_400rpm__torque_1200Nm__temperature_35degC,train,Fw,400.0,1200.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm1200.0Nm35.0deg.csv,4679450,a71aa46115f55ac9f9b3f9858b8ab69a277397397da411f7ac62e583c34fc72c
speed_400rpm__torque_1300Nm__temperature_25degC,train,Fw,400.0,1300.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1300.0Nm25.0deg.csv,4574510,6ce63e1dc2a5b4662204b362de080d5976f85a3f20c46a4a1e96628a4387f91d
speed_400rpm__torque_1300Nm__temperature_35degC,train,Fw,400.0,1300.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm1300.0Nm35.0deg.csv,4680663,d6f54cb79637763e0485f51db2567be4b13f9e2bff6fa899dbc94e7fec0c3883
speed_400rpm__torque_1400Nm__temperature_30degC,train,Fw,400.0,1400.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm1400.0Nm30.0deg.csv,4562014,38731244f7643d31e1b6cdaaab4add553753b4e867e0de5c84e57850174de9f2
speed_400rpm__torque_1400Nm__temperature_35degC,train,Fw,400.0,1400.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm1400.0Nm35.0deg.csv,4668147,7288d314321943cb5eefc04f82e9dadf7a37c11c7595ad017bc4cd54914c2450
speed_400rpm__torque_1500Nm__temperature_25degC,train,Fw,400.0,1500.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1500.0Nm25.0deg.csv,4579030,10a40e2b723f0c3407e987f0b689c9fd42adaec76de35992a68f38d74d36f2b9
speed_400rpm__torque_1500Nm__temperature_30degC,train,Fw,400.0,1500.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm1500.0Nm30.0deg.csv,4545340,c50940d8c625c2f46880aa9a7d6e2242973931040aa3a589f12ebf240ca8c366
speed_400rpm__torque_1500Nm__temperature_35degC,train,Fw,400.0,1500.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm1500.0Nm35.0deg.csv,4635670,31c29197368cc754bc32dd3e32b09985cfb62b5d80246fad77f1b20e8e528f09
speed_400rpm__torque_1600Nm__temperature_25degC,train,Fw,400.0,1600.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1600.0Nm25.0deg.csv,4562217,6b3d37dd1d80350a8670cbc6c37384c2647aecaa25bbe0742ca65f39658e1e67
speed_400rpm__torque_1600Nm__temperature_30degC,train,Fw,400.0,1600.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm1600.0Nm30.0deg.csv,4557751,c3339d6c40921f388450deabbda06ffb3c4666f1b4f510b1d71840d87d4496f6
speed_400rpm__torque_1700Nm__temperature_25degC,train,Fw,400.0,1700.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1700.0Nm25.0deg.csv,4575760,d4161b8711573e74258ad9eb0dad35c69fbc1cf157deba73623aa1e56751e232
speed_400rpm__torque_1700Nm__temperature_30degC,train,Fw,400.0,1700.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm1700.0Nm30.0deg.csv,4533542,f953e834b86252a50394efed5752b70a8a4078029c7afd1a288831184a1d45c3
speed_400rpm__torque_1700Nm__temperature_35degC,train,Fw,400.0,1700.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm1700.0Nm35.0deg.csv,4678182,e18cb503d87eefe568a9fe5620e8e47f1b41d1885f9475ad205238b4dfade574
speed_400rpm__torque_1800Nm__temperature_25degC,train,Fw,400.0,1800.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1800.0Nm25.0deg.csv,4557592,3bbbf2412c386e6e475f539b2e9c2af6276f8d46294b2ea18df8587cf3f652ec
speed_400rpm__torque_1800Nm__temperature_30degC,train,Fw,400.0,1800.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm1800.0Nm30.0deg.csv,4548237,94e03f2260ca86696b47a734fceae00b5fdc98868ba60e562c36883eb69183d0
speed_500rpm__torque_0Nm__temperature_25degC,train,Fw,500.0,0.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm0.0Nm25.0deg.csv,3672217,121031f2b1ae45a2f2fb0ef7783efdaeea19a0f164c2be7e53298eeac099c5d2
speed_500rpm__torque_0Nm__temperature_35degC,train,Fw,500.0,0.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm0.0Nm35.0deg.csv,3739372,69c29001cbadf256bb6edfb1753edc3439e3e3a936e586ec524a5b8a2ef1fa64
speed_500rpm__torque_100Nm__temperature_35degC,train,Fw,500.0,100.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm100.0Nm35.0deg.csv,3750676,1abe1a806f613bd1aa76925ac8c13e3fe1edc4e22ab782a5c439c8cafa285b71
speed_500rpm__torque_200Nm__temperature_25degC,train,Fw,500.0,200.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm200.0Nm25.0deg.csv,3644925,3db5fa95cd586149f880967e584d23e58db64a3e23c998c6c9c16a6c4f4d50d7
speed_500rpm__torque_200Nm__temperature_30degC,train,Fw,500.0,200.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm200.0Nm30.0deg.csv,3649889,4dc065d501b522a727b4b47b67b38e0c4d76ec8cc660652de9fb07bbd39deb5c
speed_500rpm__torque_300Nm__temperature_25degC,train,Fw,500.0,300.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm300.0Nm25.0deg.csv,3694898,5f760e53737701b98f2e1300d4f30ed850a3b7f7e3731c6f037aa421cea759bd
speed_500rpm__torque_300Nm__temperature_30degC,train,Fw,500.0,300.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm300.0Nm30.0deg.csv,3694933,88403003bd464267af3abc64b479496feb2ef5aa8dffcf4ce0f5919a3274cadb
speed_500rpm__torque_400Nm__temperature_25degC,train,Fw,500.0,400.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm400.0Nm25.0deg.csv,3693497,0a76098f16d9e9ea4821a79f9509c6de0f7311c54528d436658c23af79754394
speed_500rpm__torque_400Nm__temperature_35degC,train,Fw,500.0,400.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm400.0Nm35.0deg.csv,3749889,d539e7b2b6e2cc05b2a8d3b9095a6b2da39676816fbed0469ab92d8ff117a19e
speed_500rpm__torque_500Nm__temperature_25degC,train,Fw,500.0,500.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm500.0Nm25.0deg.csv,3669250,aceba5c205649807b50f42e6446a94a6802e3ef9709ec0615a96bc297dfb1a2f
speed_500rpm__torque_500Nm__temperature_30degC,train,Fw,500.0,500.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm500.0Nm30.0deg.csv,3675806,cdde51b41ab1a96c87f6ca653204ad45469b185123e69d5e997423614ad34eba
speed_500rpm__torque_500Nm__temperature_35degC,train,Fw,500.0,500.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm500.0Nm35.0deg.csv,3749813,5dbe340b25e53e039fb050e2765c7471401821f17c32d9a99434d40b299582e8
speed_500rpm__torque_600Nm__temperature_25degC,train,Fw,500.0,600.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm600.0Nm25.0deg.csv,3702627,83f16e256f2e82d4537d808830b9f6ab30bf278c16d58d6aac6320c98f6ce63a
speed_500rpm__torque_700Nm__temperature_30degC,train,Fw,500.0,700.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm700.0Nm30.0deg.csv,3712350,ef77f766ffe0d61223bb50ec294acc15d73679171193907fd76bebe5079cdb33
speed_500rpm__torque_800Nm__temperature_25degC,train,Fw,500.0,800.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm800.0Nm25.0deg.csv,3674718,2149cbace5888553f47104b2f6459e5f54382ca3bafdd1161c28b42098fb1a53
speed_500rpm__torque_800Nm__temperature_30degC,train,Fw,500.0,800.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm800.0Nm30.0deg.csv,3700840,ba66dc2ad290119246697723094d91045b9aa96aa48cf8d785bebdc842ddc15b
speed_500rpm__torque_800Nm__temperature_35degC,train,Fw,500.0,800.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm800.0Nm35.0deg.csv,3738693,fe65ccc7d15f06ceb02aa96bb0fd36d0e89d3e25deecce4fb30766c5b773c6b6
speed_500rpm__torque_900Nm__temperature_25degC,train,Fw,500.0,900.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm900.0Nm25.0deg.csv,3680362,f3cd1b612359212e73f4741802d544e17e578bb7b47c73ddfc7c2e57efddc377
speed_500rpm__torque_900Nm__temperature_35degC,train,Fw,500.0,900.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm900.0Nm35.0deg.csv,3753732,72490e598abc9c976f41b3e39dfd9ba8d38871e7297eaaaf770bbe5f730b30cc
speed_500rpm__torque_1000Nm__temperature_25degC,train,Fw,500.0,1000.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm1000.0Nm25.0deg.csv,3634612,764d3cff36df7ed5b8d135700941cf7fe264d3b4939db1ff3151cac2713e2311
speed_500rpm__torque_1000Nm__temperature_30degC,train,Fw,500.0,1000.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm1000.0Nm30.0deg.csv,3644028,8618369bec514056079c4c3313cb3e16b79dd1db6e5ab9d99d4345b2b25966aa
speed_500rpm__torque_1000Nm__temperature_35degC,train,Fw,500.0,1000.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1000.0Nm35.0deg.csv,3718397,9ff1aa220d6d49ac8288bf9ef81a8ae613f1ee384b74a9c9fb6c1754ad701428
speed_500rpm__torque_1100Nm__temperature_25degC,train,Fw,500.0,1100.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm1100.0Nm25.0deg.csv,3634009,acf53513474725703f417d6b7da9509a384a11a43f77c8ed30d963915cf52b70
speed_500rpm__torque_1100Nm__temperature_35degC,train,Fw,500.0,1100.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1100.0Nm35.0deg.csv,3728180,4e1ffe4c9b84d397e0d4b85dfa8bf00f807c2427a711b5b3ece79b0599095126
speed_500rpm__torque_1200Nm__temperature_30degC,train,Fw,500.0,1200.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm1200.0Nm30.0deg.csv,3692113,7eaf272e22db04f552110fcc2de1865bc10293ca6e8820e9af8e14ee5190271c
speed_500rpm__torque_1200Nm__temperature_35degC,train,Fw,500.0,1200.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1200.0Nm35.0deg.csv,3738826,262bc40ae368030d165c3ac6a2d2a27335fcfbd45c361ace96543091a12ed177
speed_500rpm__torque_1300Nm__temperature_25degC,train,Fw,500.0,1300.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm1300.0Nm25.0deg.csv,3663487,5e779f90ce42523e388c641316edc626128497bdd51b121801d946c26c458c1f
speed_500rpm__torque_1300Nm__temperature_30degC,train,Fw,500.0,1300.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm1300.0Nm30.0deg.csv,3677989,b9455728067eaa39a73e3096fb547180a7ba844eeb8efdcb1b5ef7b07f954634
speed_500rpm__torque_1300Nm__temperature_35degC,train,Fw,500.0,1300.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1300.0Nm35.0deg.csv,3712556,7e3cd3d9857db61c5267bee1d38676435ca34540a9a0d436779c1d7970d871f9
speed_500rpm__torque_1400Nm__temperature_25degC,train,Fw,500.0,1400.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm1400.0Nm25.0deg.csv,3662454,da94ec08ebd3988a9f6c98e47fd57f02378dd06d50b73cec77ae47306a21d865
speed_500rpm__torque_1400Nm__temperature_30degC,train,Fw,500.0,1400.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm1400.0Nm30.0deg.csv,3693676,3e8b7558e324a531b547f4c5de54d0519606fb1cd0eb4c0e27f8765c747b7c94
speed_500rpm__torque_1500Nm__temperature_25degC,train,Fw,500.0,1500.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm1500.0Nm25.0deg.csv,3649419,8f2dcc553bc2435b0afabdff565b746c1ca3f36c729c4c5de4651e93577d9f01
speed_500rpm__torque_1500Nm__temperature_30degC,train,Fw,500.0,1500.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm1500.0Nm30.0deg.csv,3754898,d2b1c65d1d0e9034939a989472a559c4cffd5491903da33a8c49345163f199ae
speed_500rpm__torque_1500Nm__temperature_35degC,train,Fw,500.0,1500.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1500.0Nm35.0deg.csv,3740756,3aeaaba8e1ad694027cb2a81818016f107068068c9b5ed81066935598dc672f9
speed_500rpm__torque_1600Nm__temperature_25degC,train,Fw,500.0,1600.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm1600.0Nm25.0deg.csv,3678318,4da382c4f6b83cfd3451500325ecd06714500d5e90d029e103dc970bac7409df
speed_500rpm__torque_1600Nm__temperature_35degC,train,Fw,500.0,1600.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1600.0Nm35.0deg.csv,3747672,f3df9e38cb9ccf8d7f39d56b4c84153e86a6761b5650d946904ff612870dbe48
speed_500rpm__torque_1700Nm__temperature_30degC,train,Fw,500.0,1700.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm1700.0Nm30.0deg.csv,3732488,1fc41da21bdb5e22c5874105862fbbc4d1a4717fa64a813df9c74569c9abad77
speed_500rpm__torque_1700Nm__temperature_35degC,train,Fw,500.0,1700.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1700.0Nm35.0deg.csv,3724398,b003ada7c9ee6472255a95e73974ef2d9a6cb637ab64c701cbcd75a4b2faf4af
speed_500rpm__torque_1800Nm__temperature_30degC,train,Fw,500.0,1800.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm1800.0Nm30.0deg.csv,3720007,9cb8cdce30dec83cb73444158fb640f5777aafcc1f0e390bc21a000f4c719383
speed_500rpm__torque_1800Nm__temperature_35degC,train,Fw,500.0,1800.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1800.0Nm35.0deg.csv,3741420,7c04f07b083015ab857eb996578b9730a5f783770e1205eb93cfb6cdc08e6029
