condition_id,split,source_path,row_count,source_size_bytes,filesystem_modified_at_utc,filesystem_timestamp_is_acquisition_evidence,forward_valid_row_count,backward_valid_row_count,forward_valid_segment_count,backward_valid_segment_count,valid_overlap_row_count,direction_window_order,inter_window_gap_row_count,inter_window_gap_duration_s,pre_valid_row_count,post_valid_row_count,controlled_warmup_label_available,deterministic_reset_marker_available,minimum_speed_rpm,maximum_speed_rpm,forward_valid_median_speed_rpm,backward_valid_median_speed_rpm,valid_window_direction_sign_pass,sustained_motion_segment_count,sustained_direction_reversal_count,single_reversal_pair_available,repeated_reversal_cycle_pass,repeated_major_loop_pass,minor_loop_marker_available,offline_reversal_oracle_available,real_hysteresis_training_eligible
speed_200rpm__torque_400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm400.0Nm30.0deg.csv,233282,28823164,2026-06-23T17:45:12.268991+00:00,False,97200,97199,1,1,0,Fw_then_Bw,19444,4.861,9719,9720,False,False,-201.04626193642616,19437467.63929727,200.01417026893856,-200.0503241918826,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm400.0Nm35.0deg.csv,233280,28753713,2026-06-23T17:45:30.102036+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19442,4.8605,9719,9719,False,False,-201.1097408637094,19437467.519268397,200.0124379992485,-200.04540679898733,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm500.0Nm25.0deg.csv,233281,28606938,2026-06-23T17:44:55.939436+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.18065180334574,19437122.0861748,200.01942286883906,-200.05345346483713,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm500.0Nm30.0deg.csv,233281,28386740,2026-06-23T17:45:12.402273+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19442,4.8605,9719,9720,False,False,-201.20976493732692,19437278.54970846,200.01961846840763,-200.05099473443502,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm500.0Nm35.0deg.csv,233281,28334424,2026-06-23T17:45:30.220621+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.3563924022795,19436890.614777803,200.01595839858055,-200.04998893515827,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_600Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm600.0Nm25.0deg.csv,233281,28326885,2026-06-23T17:44:56.039071+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19442,4.8605,9719,9720,False,False,-201.36622713471297,19436934.850942403,200.01417026408794,-200.05451520167603,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_600Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/200rpm/200.0rpm600.0Nm30.0deg.csv,233281,28355128,2026-06-23T17:45:12.521285+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.36058332476145,19436519.63252574,200.01417026408794,-200.05378873853869,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm600.0Nm35.0deg.csv,233281,28357498,2026-06-23T17:45:30.337532+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.31358880219827,19436518.444977663,200.0127732656741,-200.0499330655051,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_700Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm700.0Nm25.0deg.csv,233282,28348731,2026-06-23T17:44:56.147802+00:00,False,97200,97201,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.39813420246355,19436357.216779128,200.01908766668447,-200.05658266018145,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_700Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/200rpm/200.0rpm700.0Nm30.0deg.csv,233280,28349888,2026-06-23T17:45:12.673146+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19442,4.8605,9719,9719,False,False,-201.30235706650032,19436336.918212462,200.01349973123678,-200.05239173284886,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm700.0Nm35.0deg.csv,233282,28335079,2026-06-23T17:45:30.449850+00:00,False,97200,97201,1,1,0,Fw_then_Bw,19442,4.8605,9720,9719,False,False,-201.45110786931278,19436512.205824196,200.01523200092683,-200.05138586081253,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm800.0Nm25.0deg.csv,233281,28350447,2026-06-23T17:44:56.256710+00:00,False,97200,97201,1,1,0,Fw_then_Bw,19442,4.8605,9719,9719,False,False,-201.40584560188776,19436161.396913197,200.0078559309865,-200.0612206660056,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm800.0Nm30.0deg.csv,233282,28363224,2026-06-23T17:45:12.799171+00:00,False,97199,97200,1,1,0,Fw_then_Bw,19444,4.861,9720,9719,False,False,-201.4630102009202,19435941.61452727,200.00930879905354,-200.06155600034012,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm800.0Nm35.0deg.csv,233282,28334244,2026-06-23T17:45:30.581182+00:00,False,97201,97200,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.49989053606987,19436134.653221793,200.01137626726023,-200.06082946444317,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_900Nm__temperature_25degC,test,data/original_dataset/Test_25deg/200rpm/200.0rpm900.0Nm25.0deg.csv,233280,28342543,2026-06-23T17:44:56.363175+00:00,False,97200,97199,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.4608867369437,19435764.989554867,200.00679419899825,-200.05557686575534,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_900Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/200rpm/200.0rpm900.0Nm30.0deg.csv,233281,28331412,2026-06-23T17:45:12.925500+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.54163239446157,19435358.589123935,200.00785586792819,-200.05239173284886,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_900Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm900.0Nm35.0deg.csv,233281,28364688,2026-06-23T17:45:30.695879+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19442,4.8605,9720,9719,False,False,-201.66613160108682,19435542.96663034,200.00718533507703,-200.05239173042355,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1000Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1000.0Nm25.0deg.csv,233281,28370344,2026-06-23T17:44:54.592358+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19442,4.8605,9720,9719,False,False,-201.70329139606716,19435194.334443673,200.01210270129377,-200.0587060659503,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1000Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/200rpm/200.0rpm1000.0Nm30.0deg.csv,233282,28373614,2026-06-23T17:45:10.836159+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-201.6443945321953,19435184.856243398,200.00958813276762,-200.04892726622833,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1000Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm1000.0Nm35.0deg.csv,233281,28338937,2026-06-23T17:45:28.706452+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19442,4.8605,9720,9719,False,False,-201.66266706655733,19435167.2947034,200.00718533507703,-200.05697386416918,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1100.0Nm25.0deg.csv,233281,28332355,2026-06-23T17:44:54.698140+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.7478831403423,19434991.249982264,200.01417026893856,-200.05630326340906,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1100.0Nm30.0deg.csv,233281,28355325,2026-06-23T17:45:10.946427+00:00,False,97200,97201,1,1,0,Fw_then_Bw,19443,4.86075,9719,9718,False,False,-201.86472680264464,19434583.971072003,200.0103145983303,-200.05730913059475,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1100Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/200rpm/200.0rpm1100.0Nm35.0deg.csv,233281,28347312,2026-06-23T17:45:28.833774+00:00,False,97201,97199,1,1,0,Fw_then_Bw,19443,4.86075,9719,9719,False,False,-201.81946452551833,19434766.973778594,200.00858233349086,-200.05099479264268,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1200.0Nm25.0deg.csv,233282,28347780,2026-06-23T17:44:54.804657+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-201.90048966712007,19434426.154475663,200.01070573440907,-200.0537887312627,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1200Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1200.0Nm30.0deg.csv,233281,28349285,2026-06-23T17:45:11.057327+00:00,False,97200,97201,1,1,0,Fw_then_Bw,19443,4.86075,9719,9718,False,False,-201.83907820804356,19434189.865775395,200.0106498696065,-200.05345346483713,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm1200.0Nm35.0deg.csv,233282,28355812,2026-06-23T17:45:28.952370+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19443,4.86075,9720,9719,False,False,-201.9036747321176,19434376.147538394,200.0127732656741,-200.05697380596152,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1300Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1300.0Nm25.0deg.csv,233282,28359422,2026-06-23T17:44:54.917671+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-202.25236193315746,19434025.254696604,200.01556719944347,-200.05557687060596,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1300.0Nm30.0deg.csv,233281,28370096,2026-06-23T17:45:11.186090+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9718,False,False,-202.1642960656512,19433815.5094162,200.01556726735242,-200.0541798673415,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1300Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm1300.0Nm35.0deg.csv,233283,28377175,2026-06-23T17:45:29.069094+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9720,9719,False,False,-202.13484767009504,19433792.924936872,200.0124379992485,-200.05295053124428,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1400.0Nm25.0deg.csv,233282,28355141,2026-06-23T17:44:55.029936+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19443,4.86075,9720,9719,False,False,-202.3495361354435,19433833.012003474,200.01450553536415,-200.0559121273303,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1400.0Nm30.0deg.csv,233282,28328523,2026-06-23T17:45:11.309018+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-201.99380813088888,19433430.075142533,200.01344379852526,-200.0534533993535,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm1400.0Nm35.0deg.csv,233283,28362220,2026-06-23T17:45:29.213180+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9720,9719,False,False,-202.23308353646038,19433406.497463606,200.01277330205386,-200.05032420158386,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1500.0Nm25.0deg.csv,233283,28376007,2026-06-23T17:44:55.143247+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9720,9719,False,False,-202.23934199505797,19433240.485265866,200.01014693358835,-200.06295293569565,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1500.0Nm30.0deg.csv,233282,28302034,2026-06-23T17:45:11.419970+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-202.1099254003881,19433059.183638528,200.01294093041605,-200.0601030643641,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm1500.0Nm35.0deg.csv,233282,28351973,2026-06-23T17:45:29.334444+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9720,9718,False,False,-202.34037193586119,19433018.466811597,200.01489666659228,-200.03383980171444,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1600Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1600.0Nm25.0deg.csv,233282,28364318,2026-06-23T17:44:55.252152+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-202.36775280015232,19432862.90701473,200.01417026893856,-200.05909726266208,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1600Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1600.0Nm30.0deg.csv,233281,28358446,2026-06-23T17:45:11.641409+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9718,False,False,-202.2685110666013,19432646.641507734,200.01171160159478,-200.055213632974,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm1600.0Nm35.0deg.csv,233283,28338327,2026-06-23T17:45:29.460699+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9720,9719,False,False,-202.4291642010212,19432639.353442937,200.0127732656741,-200.04222166608088,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1700Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1700.0Nm25.0deg.csv,233282,28366128,2026-06-23T17:44:55.364130+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-202.41793246532325,19432473.94775973,200.02294333365472,-200.08083433882953,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1700.0Nm30.0deg.csv,233282,28351591,2026-06-23T17:45:11.764407+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-202.31265573723553,19432255.248762667,200.0176906682706,-200.07099959669478,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1700Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/200rpm/200.0rpm1700.0Nm35.0deg.csv,233283,28361497,2026-06-23T17:45:29.585312+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9720,9719,False,False,-202.69861446286086,19432239.51140413,200.01822153183943,-200.04697143061395,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1800.0Nm25.0deg.csv,233283,28342861,2026-06-23T17:44:55.479472+00:00,False,97199,97199,1,1,0,Fw_then_Bw,19446,4.8615,9720,9719,False,False,-202.44671026982056,19432090.226132467,200.01489666659228,-200.07384940011738,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1800.0Nm30.0deg.csv,233282,28345845,2026-06-23T17:45:11.887502+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9719,9719,False,False,-202.4179324604726,19431868.57502907,200.0124379992485,-200.0647410701883,True,2,1,True,False,False,False,True,False
speed_200rpm__torque_1800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm1800.0Nm35.0deg.csv,233283,28359944,2026-06-23T17:45:29.709196+00:00,False,97200,97200,1,1,0,Fw_then_Bw,19444,4.861,9720,9719,False,False,-202.59719340053076,19431860.1878174,200.0121027328229,-200.04015416877033,True,2,1,True,False,False,False,True,False
speed_300rpm__torque_0Nm__temperature_25degC,train,data/original_dataset/Test_25deg/300rpm/300.0rpm0.0Nm25.0deg.csv,158305,19358423,2026-06-23T17:44:56.455355+00:00,False,64800,64800,1,1,0,Fw_then_Bw,14224,3.556,6479,8002,False,False,-301.209613661437,18905595.197584465,299.9895438697422,-299.99686406032805,True,2,1,True,False,False,False,True,False
speed_300rpm__torque_0Nm__temperature_30degC,train,data/original_dataset/Test_30deg/300rpm/300.0rpm0.0Nm30.0deg.csv,158564,19374308,2026-06-23T17:45:13.021967+00:00,False,64800,64800,1,1,0,Fw_then_Bw,14483,3.62075,6480,8001,False,False,-301.16999519911286,18983272.411487937,299.98987913131714,-300.00144616739516,True,2,1,True,False,False,False,True,False
speed_300rpm__torque_0Nm__temperature_35degC,train,data/original_dataset/Test_35deg/300rpm/300.0rpm0.0Nm35.0deg.csv,158566,19380583,2026-06-23T17:45:30.774232+00:00,False,64800,64800,1,1,0,Fw_then_Bw,14484,3.621,6479,8003,False,False,-301.207546130172,18982968.354653597,299.98775573524955,-299.99865213176236,True,2,1,True,False,False,False,True,False
speed_300rpm__torque_100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/300rpm/300.0rpm100.0Nm25.0deg.csv,158565,19257642,2026-06-23T17:44:56.526109+00:00,False,64800,64800,1,1,0,Fw_then_Bw,14483,3.62075,6479,8003,False,False,-301.2857772603941,18982704.154439267,299.9892085669368,-299.9888174017542,True,2,1,True,False,False,False,True,False
speed_300rpm__torque_100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/300rpm/300.0rpm100.0Nm30.0deg.csv,158565,19280802,2026-06-23T17:45:13.100263+00:00,False,64800,64800,1,1,0,Fw_then_Bw,14483,3.62075,6480,8002,False,False,-301.10998080150847,18982684.8837174,299.9933995306492,-299.9971993340296,True,2,1,True,False,False,False,True,False
speed_300rpm__torque_100Nm__temperature_35degC,test,data/original_dataset/Test_35deg/300rpm/300.0rpm100.0Nm35.0deg.csv,158565,19347705,2026-06-23T17:45:30.854140+00:00,False,64800,64800,1,1,0,Fw_then_Bw,14483,3.62075,6480,8002,False,False,-301.2008406706931,18982669.858206064,299.99127606667264,-299.99479653391364,True,2,1,True,False,False,False,True,False
speed_300rpm__torque_200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/300rpm/300.0rpm200.0Nm25.0deg.csv,158565,19439214,2026-06-23T17:44:57.280158+00:00,False,64800,64800,1,1,0,Fw_then_Bw,14482,3.6205000000000003,6480,8003,False,False,-301.2054226516436,77302424.123604,299.99440533477656,-299.99932266461354,True,2,1,True,False,False,False,True,False
speed_300rpm__torque_200Nm__temperature_30degC,test,data/original_dataset/Test_30deg/300rpm/300.0rpm200.0Nm30.0deg.csv,158565,19606172,2026-06-23T17:45:13.872687+00:00,False,64800,64800,1,1,0,Fw_then_Bw,14482,3.6205000000000003,6480,8003,False,False,-301.17491259200807,18982411.665581197,299.99373480192537,-299.99619353717816,True,2,1,True,False,False,False,True,False
